# id	name  (net.runelite.api.ItemID, runelite-api-1.12.35.jar)
29228	LARGE_JERBOA_TAIL
29229	GRAAHK_HORN_SPUR
29230	BLACK_BUTTERFLY_WING
29231	ORANGE_SALAMANDER_CLAW
29232	KYATT_TOOTH_CHIP
29233	FOX_FLUFF
29234	RED_SALAMANDER_CLAW
29235	RED_CHINCHOMPA_TUFT
29236	ANTELOPE_HOOF_SHARD
29237	SUNLIGHT_MOTH_WING
29238	SALAMANDER_CLAW
29239	HERBY_TUFT
29240	MOONLIGHT_MOTH_WING
29241	ANTELOPE_HOOF_SHARD_29241
29242	HUNTERS_LOOT_SACK_BASIC
29244	HUNTERS_LOOT_SACK_ADEPT
29246	HUNTERS_LOOT_SACK_EXPERT
29248	HUNTERS_LOOT_SACK_MASTER
29250	HUNTERS_LOOT_SACK
29251	BASIC_QUETZAL_WHISTLE_BLUEPRINT
29253	ENHANCED_QUETZAL_WHISTLE_BLUEPRINT
29256	PERFECTED_QUETZAL_WHISTLE_BLUEPRINT
29259	TORN_ENHANCED_QUETZAL_WHISTLE_BLUEPRINT
29261	TORN_PERFECTED_QUETZAL_WHISTLE_BLUEPRINT
29263	GUILD_HUNTER_HEADWEAR
29265	GUILD_HUNTER_TOP
29267	GUILD_HUNTER_LEGS
29269	GUILD_HUNTER_BOOTS
29271	BASIC_QUETZAL_WHISTLE
29273	ENHANCED_QUETZAL_WHISTLE
29275	PERFECTED_QUETZAL_WHISTLE
29277	TRAPPERS_TIPPLE
29280	MIXED_HIDE_TOP
29283	MIXED_HIDE_LEGS
29286	MIXED_HIDE_BOOTS
29289	MIXED_HIDE_CAPE
29292	MIXED_HIDE_BASE
29295	SMALL_MEAT_POUCH
29297	LARGE_MEAT_POUCH
29299	SMALL_FUR_POUCH
29301	MEDIUM_FUR_POUCH
29303	LARGE_FUR_POUCH
29305	HUNTERS_SPEAR
29307	QUETZAL_FEED_29307
29309	HUNTSMANS_KIT
29311	HUNTER_SPEAR_TIPS
29317	TATTERED_REQUEST_NOTE
29319	GUILD_HISTORY_EXCERPT
29321	APATURAS_NOTE
29323	APATURAS_KEY
29325	HOUSE_KEYS
29332	VALUABLES
29338	BLESSED_BONE_STATUETTE
29340	BLESSED_BONE_STATUETTE_29340
29342	BLESSED_BONE_STATUETTE_29342
29344	BLESSED_BONES
29346	BLESSED_BAT_BONES
29348	BLESSED_BIG_BONES
29350	BLESSED_ZOGRE_BONES
29352	BLESSED_BABYDRAGON_BONES
29354	BLESSED_BABYWYRM_BONES
29356	BLESSED_DRAGON_BONES
29358	BLESSED_LAVA_DRAGON_BONES
29360	BLESSED_WYVERN_BONES
29362	BLESSED_SUPERIOR_DRAGON_BONES
29364	BLESSED_WYRM_BONES
29366	BLESSED_DRAKE_BONES
29368	BLESSED_HYDRA_BONES
29370	BLESSED_FAYRG_BONES
29372	BLESSED_RAURG_BONES
29374	BLESSED_OURG_BONES
29376	DAGANNOTH_BONES_29376
29378	SUNKISSED_BONES
29381	BLESSED_BONE_SHARDS
29382	JUG_OF_SUNFIRE_WINE
29384	JUG_OF_BLESSED_SUNFIRE_WINE
29386	JUG_OF_BLESSED_WINE
29388	TOKEN
29389	TOKEN_29389
29390	TOKEN_29390
29391	TOKEN_29391
29392	TOKEN_29392
29393	TOKEN_29393
29394	TOKEN_29394
29395	TOKEN_29395
29396	TOKEN_29396
29397	TOKEN_29397
29398	TOKEN_29398
29399	TOKEN_29399
29400	TOKEN_29400
29401	TOKEN_29401
29402	TOKEN_29402
29403	TOKEN_29403
29404	TOKEN_29404
29405	TOKEN_29405
29406	TOKEN_29406
29407	TOKEN_29407
29408	A_NICE_KEY
29409	SUNBEAM_ALE
29412	STEAMFORGE_BREW
29415	ECLIPSE_RED
29418	MOONLITE
29421	SUNSHINE
29424	SUNFIRE_FANATIC_ARMOUR_SET
29427	HERBALISTS_NOTES
29428	CHEFS_NOTES
29433	BOOK_OF_EGG
29435	BOOK_OF_EGG_29435
29437	EGG_PRIEST_ROBE
29439	EGG_PRIEST_ROBE_TOP
29441	EGG_PRIEST_NECKLACE
29443	EGG_PRIEST_MITRE
29448	IMBUED_MAGE_ARENA_CAPE
29449	ZOMBIE_PIRATE_KEY
29455	TELEPORT_ANCHORING_SCROLL
29458	ADAMANT_SEEDS
29460	WILDERNESS_AGILITY_TICKET
29462	SMALL_MEAT_POUCH_OPEN
29464	LARGE_MEAT_POUCH_OPEN
29466	SMALL_FUR_POUCH_OPEN
29468	MEDIUM_FUR_POUCH_OPEN
29470	LARGE_FUR_POUCH_OPEN
29472	PROSPECTOR_HELMET_29472
29474	PROSPECTOR_JACKET_29474
29476	PROSPECTOR_LEGS_29476
29478	PROSPECTOR_BOOTS_29478
29480	AGILITY_ARENA_TICKET_29480
29482	BRIMHAVEN_VOUCHER
29484	AGILITY_XP
29485	GRACEFUL_RECOLOUR
29486	CURSED_AMULET_OF_MAGIC
29489	RAINBOW_CAPE
29491	COLOURFUL_CAPE
29493	COLOURFUL_CAPE_29493
29495	COLOURFUL_CAPE_29495
29497	COLOURFUL_CAPE_29497
29499	COLOURFUL_CAPE_29499
29501	COLOURFUL_CAPE_29501
29503	COLOURFUL_CAPE_29503
29505	COLOURFUL_CAPE_29505
29507	RAINBOW_CROWN_SHIRT
29509	COLOURFUL_CROWN_SHIRT
29510	COLOURFUL_CROWN_SHIRT_29510
29511	COLOURFUL_CROWN_SHIRT_29511
29512	COLOURFUL_CROWN_SHIRT_29512
29513	COLOURFUL_CROWN_SHIRT_29513
29514	COLOURFUL_CROWN_SHIRT_29514
29515	COLOURFUL_CROWN_SHIRT_29515
29516	COLOURFUL_CROWN_SHIRT_29516
29517	ARMADYL_COMMUNIQU
29518	UNCONSCIOUS_BROAV
29519	BROAV
29521	DIRTY_SHIRT
29522	WASTEPAPER_BASKET
29523	RUBY_KEY_29523
29524	NOTES_ON_PRESSURE
29525	MOVARIOS_NOTES_VOLUME_1
29526	MOVARIOS_NOTES_VOLUME_2
29527	WEIGHT_1KG
29528	WEIGHT_2KG
29529	WEIGHT_5KG
29530	ENRICHED_SNAPDRAGON
29531	SUPER_TRUTH_SERUM
29532	TRUTH_SERUM_29532
29533	SUSPECT_SKETCH
29534	CELL_KEY
29535	STRANGE_TELEORB
29536	TELEORB
29537	TELEORB_29537
29538	ENRICHED_SNAPDRAGON_SEED
29539	AGILITY_DOLMEN
29540	ENERGY_DOLMEN
29541	RESTORATION_DOLMEN
29542	ATTACK_DOLMEN
29543	STRENGTH_DOLMEN
29544	DEFENCE_DOLMEN
29545	COMBAT_DOLMEN
29546	RANGED_DOLMEN
29547	PRAYER_DOLMEN
29548	HUNTER_DOLMEN
29549	FISHING_DOLMEN
29550	MAGIC_DOLMEN
29551	BALANCE_DOLMEN
29552	AIR_BLOCK
29553	EARTH_BLOCK
29554	FIRE_BLOCK
29555	WATER_BLOCK
29556	VINE_FLOWER
29558	GRIMY_NOTE
29560	ELITE_BLACK_FULL_HELM
29562	ELITE_BLACK_PLATEBODY
29564	ELITE_BLACK_PLATELEGS
29566	DARK_SQUALL_HOOD
29568	DARK_SQUALL_ROBE_TOP
29570	DARK_SQUALL_ROBE_BOTTOM
29572	SILIF
29573	LIT_EXPLOSIVE
29574	BURNING_CLAW
29577	BURNING_CLAWS
29580	TORMENTED_SYNAPSE
29583	SMOULDERING_HEART
29585	SMOULDERING_PILE_OF_FLESH
29587	SMOULDERING_GLAND
29589	EMBERLIGHT
29591	SCORCHING_BOW
29594	PURGING_STAFF
29596	DURADELS_NOTES
29598	DEADMAN_RUG
29599	CORRUPTED_DARK_BOW
29602	CORRUPTED_VOLATILE_NIGHTMARE_STAFF
29605	ARMADYL_GODSWORD_DEADMAN
29607	VOIDWAKER_DEADMAN
29609	VOLATILE_NIGHTMARE_STAFF_DEADMAN
29611	DARK_BOW_DEADMAN
29613	IMBUED_ZAMORAK_CAPE_DEADMAN
29615	IMBUED_GUTHIX_CAPE_DEADMAN
29617	IMBUED_SARADOMIN_CAPE_DEADMAN
29619	ARMAGEDDON_RUG
29622	ARMAGEDDON_TELEPORT_SCROLL
29625	ARMAGEDDON_WEAPON_SCROLL
29628	ARMAGEDDON_CAPE_FABRIC
29631	BLIGHTED_OVERLOAD_4
29634	BLIGHTED_OVERLOAD_3
29637	BLIGHTED_OVERLOAD_2
29640	BLIGHTED_OVERLOAD_1
29643	CHITIN
29646	CABBAGE_29646
29648	SIGIL_OF_METICULOUSNESS
29649	SIGIL_OF_METICULOUSNESS_29649
29651	SIGIL_OF_REVOKED_LIMITATION
29652	SIGIL_OF_REVOKED_LIMITATION_29652
29654	SIGIL_OF_THE_RAMPART
29655	SIGIL_OF_THE_RAMPART_29655
29657	SIGIL_OF_DECEPTION
29658	SIGIL_OF_DECEPTION_29658
29660	SIGIL_OF_LITHENESS
29661	SIGIL_OF_LITHENESS_29661
29663	SIGIL_OF_THE_ADROIT
29664	SIGIL_OF_THE_ADROIT_29664
29666	SIGIL_OF_ONSLAUGHT
29667	SIGIL_OF_ONSLAUGHT_29667
29669	SIGIL_OF_RESTORATION
29670	SIGIL_OF_RESTORATION_29670
29672	SIGIL_OF_THE_SWASHBUCKLER
29673	SIGIL_OF_THE_SWASHBUCKLER_29673
29675	SIGIL_OF_THE_GUNSLINGER
29676	SIGIL_OF_THE_GUNSLINGER_29676
29678	SIGIL_OF_ARCANE_SWIFTNESS
29679	SIGIL_OF_ARCANE_SWIFTNESS_29679
29684	GUTHIXIAN_TEMPLE_TELEPORT
29686	DNI23_TORSO_LIGHTBUTTONS
29688	DNI23_TORSO_DARKBUTTONS
29690	DNI23_TORSO_DARKBUTTONS_29690
29692	DNI23_TORSO_SHIRT
29694	DNI23_TORSO_STITCHING
29696	DNI23_TORSO_TWOTONED
29698	DNI23_TORSO_PRINCELY
29700	DNI23_TORSO_RIPPEDWESKIT
29702	DNI23_TORSO_RIPPEDWESKIT_29702
29704	DNI23_TORSO_CROPTOPS
29706	DNI23_TORSO_POLONECK
29708	DNI23_TORSO_SIMPLE
29710	DNI23_TORSO_FRILLY
29712	DNI23_TORSO_CORSETRY
29714	DNI23_TORSO_BODICE
29716	DNI23_ARMS_THIN
29718	DNI23_ARMS_SHOULDERPADS
29720	DNI23_ARMS_THICKSTRIPE
29722	DNI23_ARMS_LOOSESLEEVES
29724	DNI23_ARMS_PRINCELY
29726	DNI23_ARMS_TATTYLONG
29728	DNI23_ARMS_RIPPED
29730	DNI23_ARMS_BARE
29732	DNI23_ARMS_FRILLY
29734	DNI23_ARMS_TATTYSHORT
29736	DNI23_ARMS_BARESHOULDERS
29738	DNI23_LEGS_SHORTS
29740	DNI23_LEGS_BEACH
29742	DNI23_LEGS_PRINCELY
29744	DNI23_LEGS_LEGGINGS
29746	DNI23_LEGS_SIDESTRIPES
29748	DNI23_LEGS_RIPPED
29750	DNI23_LEGS_PATCHED
29752	DNI23_LEGS_SKIRT
29754	DNI23_LEGS_LONGSKIRT
29756	DNI23_LEGS_LONGNARROWSKIRT
29758	DNI23_LEGS_SHORTSKIRT
29760	DNI23_LEGS_LAYERED
29762	DNI23_LEGS_SASHDOTS
29764	DNI23_LEGS_BIGHEM
29766	DNI23_LEGS_SASHTROUSERS
29768	DNI23_LEGS_PATTERNED
29770	DNI23_LEGS_TORNSKIRT
29772	DNI23_LEGS_PATCHEDSKIRT
29774	AMYS_SAW_OFFHAND
29775	IMCANDO_HAMMER_OFFHAND
29777	BRUMA_TORCH_OFFHAND
29781	COAGULATED_VENOM
29782	SPIDER_CAVE_TELEPORT
29784	ARAXYTE_VENOM_SAC
29786	JAR_OF_VENOM
29788	ARAXYTE_HEAD
29790	NOXIOUS_POINT
29792	NOXIOUS_BLADE
29794	NOXIOUS_POMMEL
29796	NOXIOUS_HALBERD
29799	ARAXYTE_FANG
29801	AMULET_OF_RANCOUR
29804	AMULET_OF_RANCOUR_S
29806	ARANEA_BOOTS
29809	VENOMRIDDLED_NOTE
29816	ARAXYTE_SLAYER_HELMET
29818	ARAXYTE_SLAYER_HELMET_I
29820	ARAXYTE_SLAYER_HELMET_I_29820
29822	ARAXYTE_SLAYER_HELMET_I_29822
29824	EXTENDED_ANTIVENOM4
29827	EXTENDED_ANTIVENOM3
29830	EXTENDED_ANTIVENOM2
29833	EXTENDED_ANTIVENOM1
29836	NID
29838	RAX
29840	ECLIPSE_MOON_CHESTPLATE_29840
29841	ECLIPSE_MOON_TASSETS_29841
29842	ECLIPSE_MOON_HELM_29842
29843	BLUE_MOON_CHESTPLATE_29843
29844	BLUE_MOON_TASSETS_29844
29845	BLUE_MOON_HELM_29845
29846	BLOOD_MOON_CHESTPLATE_29846
29847	BLOOD_MOON_TASSETS_29847
29848	BLOOD_MOON_HELM_29848
29849	BLUE_MOON_SPEAR_29849
29850	DUAL_MACUAHUITL_29850
29851	ECLIPSE_ATLATL_29851
29852	ATLATL_DART_29852
29853	CLUE_SCROLL_EASY_29853
29854	CLUE_SCROLL_EASY_29854
29855	CLUE_SCROLL_ELITE_29855
29856	CLUE_SCROLL_ELITE_29856
29857	CLUE_SCROLL_MEDIUM_29857
29858	CLUE_SCROLL_MEDIUM_29858
29859	CLUE_SCROLL_HARD_29859
29860	CASKET_EASY_29860
29861	CASKET_MEDIUM_29861
29862	CASKET_MEDIUM_29862
29863	CASKET_MEDIUM_29863
29864	CASKET_HARD_29864
29867	PRINCE_ITZLA_ARKAN
29868	EMISSARY_HOOD
29870	EMISSARY_ROBE_TOP
29872	EMISSARY_ROBE_BOTTOM
29874	EMISSARY_SANDALS
29876	STONE_TABLET_29876
29877	TOWER_KEY_29877
29878	BOOK_29878
29879	POEM
29880	SCRAP_OF_PAPER
29881	SCRAP_OF_PAPER_29881
29882	SCRAP_OF_PAPER_29882
29883	COMPLETED_NOTE
29884	BANDAGES_29884
29885	ICON
29886	ICON_29886
29887	ICON_29887
29888	ICON_29888
29889	GLACIAL_TEMOTLI
29892	PENDANT_OF_ATES_INERT
29893	PENDANT_OF_ATES
29895	FROZEN_TEAR
29897	ICON_29897
29898	TEST_KEBAB
29899	TEST_KEBAB_29899
29900	VARLAMORIAN_KEBAB
29903	TATTERED_SAILS
29904	SAILS
29905	BETTYS_NOTES
29906	STOREROOM_KEY_29906
29911	PROP_SWORD_29911
29912	BUTLERS_TRAY
29913	BUTLERS_TRAY_29913
29914	BUTLERS_UNIFORM
29915	BUTLERS_UNIFORM_29915
29916	BUTLERS_UNIFORM_29916
29918	BUTLERS_UNIFORM_29918
29920	COSTUME_NEEDLE
29922	CASE_FILE
29923	CHEST_KEY_29923
29925	DRINKING_FLASK
29926	THREATENING_NOTE
29927	SHIPPING_CONTRACT
29928	WINE_LABELS
29929	RAM_MASK
29930	WOLF_MASK_29930
29931	BIRD_MASK
29932	JAGUAR_MASK
29933	SNAKE_MASK
29934	RAM_MASK_29934
29936	WOLF_MASK_29936
29938	BIRD_MASK_29938
29940	JAGUAR_MASK_29940
29942	SNAKE_MASK_29942
29944	BLACKBIRD_RED
29947	CHILHUAC_RED
29950	PRINCIPUM_RED
29952	IXCOZTIC_WHITE
29955	METZTONALLI_WHITE
29958	TONAMEYO_WHITE
29961	FORTIS_ASH_WHITE
29963	CHICHILIHUI_ROS
29966	IMPERIAL_ROS
29969	XOCHIPALTIC_ROS
29971	APPRENTICE_POTION_PACK
29972	ADEPT_POTION_PACK
29973	EXPERT_POTION_PACK
29974	PRESCRIPTION_GOGGLES
29976	PRESCRIPTION_GOGGLES_29976
29978	ALCHEMIST_LABCOAT
29980	ALCHEMIST_LABCOAT_29980
29982	ALCHEMIST_PANTS
29984	ALCHEMIST_PANTS_29984
29986	ALCHEMIST_GLOVES
29988	ALCHEMISTS_AMULET
29990	ALCHEMISTS_AMULET_29990
29992	ALCHEMISTS_AMULET_29992
29993	ALDARIUM
29996	REAGENT_POUCH
29998	OPEN_REAGENT_POUCH
29999	POTION_STORAGE
30000	CHUGGING_BARREL
30002	CHUGGING_BARREL_DISASSEMBLED
30005	MOX_PASTE
30007	AGA_PASTE
30009	LYE_PASTE
30011	MAMMOTHMIGHT_MIX
30012	MYSTIC_MANA_AMALGAM
30013	MARLEYS_MOONLIGHT
30014	ALCOAUGMENTATOR
30015	AQUALUX_AMALGAM
30016	AZURE_AURA_MIX
30017	LIPLACK_LIQUOR
30018	ANTILEECH_LOTION
30019	MEGALITE_LIQUID
30020	MIXALOT
30021	MAMMOTHMIGHT_MIX_30021
30022	MYSTIC_MANA_AMALGAM_30022
30023	MARLEYS_MOONLIGHT_30023
30024	ALCOAUGMENTATOR_30024
30025	AQUALUX_AMALGAM_30025
30026	AZURE_AURA_MIX_30026
30027	LIPLACK_LIQUOR_30027
30028	ANTILEECH_LOTION_30028
30029	MEGALITE_LIQUID_30029
30030	MIXALOT_30030
30031	DIGWEED
30032	MIXOLOGY_LAB_NOTES
30035	MOONRISE_WINES
30037	GRAPE_BARREL
30038	TERMITES
30040	COLOSSAL_WYRM_TELEPORT_SCROLL
30042	CALCIFIED_ACORN
30044	GRACEFUL_CRAFTING_KIT
30045	GRACEFUL_HOOD_30045
30047	GRACEFUL_HOOD_30047
30048	GRACEFUL_CAPE_30048
30050	GRACEFUL_CAPE_30050
30051	GRACEFUL_TOP_30051
30053	GRACEFUL_TOP_30053
30054	GRACEFUL_LEGS_30054
30056	GRACEFUL_LEGS_30056
30057	GRACEFUL_GLOVES_30057
30059	GRACEFUL_GLOVES_30059
30060	GRACEFUL_BOOTS_30060
30062	GRACEFUL_BOOTS_30062
30064	TOME_OF_EARTH
30066	TOME_OF_EARTH_EMPTY
30068	SOILED_PAGE
30070	DRAGON_HUNTER_WAND
30073	HUEYCOATL_HIDE_COIF
30076	HUEYCOATL_HIDE_BODY
30079	HUEYCOATL_HIDE_CHAPS
30082	HUEYCOATL_HIDE_VAMBRACES
30085	HUEYCOATL_HIDE
30088	HUASCA_SEED
30094	GRIMY_HUASCA
30097	HUASCA
30100	HUASCA_POTION_UNF
30103	REDBERRY_ANTELOPE
30105	TOOTH_HALF_OF_KEY_30105
30107	LOOP_HALF_OF_KEY_30107
30109	MOON_KEY
30111	HELMET_OF_THE_MOON
30113	NASTY_TOKEN
30114	NASTY_TOKEN_30114
30115	NASTY_TOKEN_30115
30116	NASTY_TOKEN_30116
30117	NASTY_TOKEN_30117
30118	NASTY_TOKEN_30118
30119	NASTY_TOKEN_30119
30120	NASTY_TOKEN_30120
30121	NASTY_TOKEN_30121
30122	NASTY_SURPRISE
30123	THE_HUEYCOATL
30125	PRAYER_REGENERATION_POTION4
30128	PRAYER_REGENERATION_POTION3
30131	PRAYER_REGENERATION_POTION2
30134	PRAYER_REGENERATION_POTION1
30137	GOADING_POTION4
30140	GOADING_POTION3
30143	GOADING_POTION2
30146	GOADING_POTION1
30149	ALDARIN_TELEPORT
30151	BONE_SQUIRREL
30152	HUBERTE
30154	MOXI
30156	BUTLERS_TRAY_30156
30157	BUTLERS_TRAY_30157
30232	SCARECROW_SHIRT
30234	HALLOWEEN_SCARECROW
30236	SCARECROW_30236
30237	BEIGE_PUMPKIN_DISGUSTED
30239	BEIGE_PUMPKIN_SILLY
30241	BEIGE_PUMPKIN_EVIL
30242	BEIGE_PUMPKIN_ANGRY
30243	BEIGE_PUMPKIN_DEPRESSED
30244	BEIGE_PUMPKIN_SHOCKED
30245	BEIGE_PUMPKIN_SAD
30246	BEIGE_PUMPKIN_HAPPY
30247	BEIGE_PUMPKIN_LAUGHING
30248	WHITE_PUMPKIN_DISGUSTED
30249	WHITE_PUMPKIN_SILLY
30250	WHITE_PUMPKIN_EVIL
30251	WHITE_PUMPKIN_ANGRY
30252	WHITE_PUMPKIN_DEPRESSED
30253	WHITE_PUMPKIN_SHOCKED
30254	WHITE_PUMPKIN_SAD
30255	WHITE_PUMPKIN_HAPPY
30256	WHITE_PUMPKIN_LAUGHING
30257	YELLOW_PUMPKIN_DISGUSTED
30258	YELLOW_PUMPKIN_SILLY
30259	YELLOW_PUMPKIN_EVIL
30260	YELLOW_PUMPKIN_ANGRY
30261	YELLOW_PUMPKIN_DEPRESSED
30262	YELLOW_PUMPKIN_SHOCKED
30263	YELLOW_PUMPKIN_SAD
30264	YELLOW_PUMPKIN_HAPPY
30265	YELLOW_PUMPKIN_LAUGHING
30266	ORANGE_PUMPKIN_DISGUSTED
30267	ORANGE_PUMPKIN_SILLY
30268	ORANGE_PUMPKIN_EVIL
30269	ORANGE_PUMPKIN_ANGRY
30270	ORANGE_PUMPKIN_DEPRESSED
30271	ORANGE_PUMPKIN_SHOCKED
30272	ORANGE_PUMPKIN_SAD
30273	ORANGE_PUMPKIN_HAPPY
30274	ORANGE_PUMPKIN_LAUGHING
30275	RED_PUMPKIN_DISGUSTED
30276	RED_PUMPKIN_SILLY
30277	RED_PUMPKIN_EVIL
30278	RED_PUMPKIN_ANGRY
30279	RED_PUMPKIN_DEPRESSED
30280	RED_PUMPKIN_SHOCKED
30281	RED_PUMPKIN_SAD
30282	RED_PUMPKIN_HAPPY
30283	RED_PUMPKIN_LAUGHING
30284	DARK_GREEN_PUMPKIN_DISGUSTED
30285	DARK_GREEN_PUMPKIN_SILLY
30286	DARK_GREEN_PUMPKIN_EVIL
30287	DARK_GREEN_PUMPKIN_ANGRY
30288	DARK_GREEN_PUMPKIN_DEPRESSED
30289	DARK_GREEN_PUMPKIN_SHOCKED
30290	DARK_GREEN_PUMPKIN_SAD
30291	DARK_GREEN_PUMPKIN_HAPPY
30292	DARK_GREEN_PUMPKIN_LAUGHING
30293	POWDER_GREY_PUMPKIN_DISGUSTED
30294	POWDER_GREY_PUMPKIN_SILLY
30295	POWDER_GREY_PUMPKIN_EVIL
30296	POWDER_GREY_PUMPKIN_ANGRY
30297	POWDER_GREY_PUMPKIN_DEPRESSED
30298	POWDER_GREY_PUMPKIN_SHOCKED
30299	POWDER_GREY_PUMPKIN_SAD
30300	POWDER_GREY_PUMPKIN_HAPPY
30301	POWDER_GREY_PUMPKIN_LAUGHING
30302	TORVA_FULL_HELM_30302
30303	TORVA_PLATEBODY_30303
30304	TORVA_PLATELEGS_30304
30305	ARCLIGHT_INACTIVE
30307	ELIAS_MESSAGE
30308	MASTABA_KEY
30309	MASTABA_KEY_30309
30310	BASE_PLANS
30311	BASE_KEY
30312	CANOPIC_JAR_OIL
30313	CANOPIC_JAR_OIL_AND_BERRIES
30314	CANOPIC_JAR_FULL
30316	CODE_KEY
30317	DECODER_STRIPS
30318	MAHJARRAT_NOTES_AJ
30319	MAHJARRAT_NOTES_KZ
30320	ARRAVS_AXE
30321	ZOMBIE_HELMET
30324	BROKEN_ZOMBIE_HELMET
30328	DUST
30331	RAGING_ECHOES_RELIC_HUNTER_T1_ARMOUR_SET
30334	RAGING_ECHOES_RELIC_HUNTER_T2_ARMOUR_SET
30337	RAGING_ECHOES_RELIC_HUNTER_T3_ARMOUR_SET
30340	CRYSTAL_DAGGER_PERFECTED
30342	INFERNAL_HARPOON_OR_30342
30343	INFERNAL_HARPOON_UNCHARGED_30343
30345	INFERNAL_PICKAXE_OR_30345
30346	INFERNAL_PICKAXE_UNCHARGED_30346
30347	INFERNAL_AXE_OR_30347
30348	INFERNAL_AXE_UNCHARGED_30348
30349	DRAGON_HARPOON_OR_30349
30351	DRAGON_PICKAXE_OR_30351
30352	DRAGON_AXE_OR_30352
30353	CABBAGE_30353
30355	CABBAGE_30355
30357	FORAGERS_POUCH
30359	LEPRECHAUNS_VAULT
30361	BANKERS_BRIEFCASE
30363	CLUE_COMPASS
30365	POCKET_KINGDOM
30367	THE_DOGSWORD
30369	SUNLIGHT_SPEAR
30371	DEVILS_ELEMENT
30373	DRYGORE_BLOWPIPE_EMPTY
30374	DRYGORE_BLOWPIPE
30376	AMULET_OF_THE_MONARCHS
30378	EMPEROR_RING
30380	GLOVES_OF_THE_DAMNED
30382	THOUSANDDRAGON_WARD
30384	CRYSTAL_BLESSING
30386	SUNLIT_BRACERS
30388	THUNDER_KHOPESH
30390	NATURES_REPRISAL
30392	NATURES_REPRISAL_UNCHARGED
30393	ASGARNIA_ECHO_ORB
30394	DESERT_ECHO_ORB
30395	FREMENNIK_ECHO_ORB
30396	KANDARIN_ECHO_ORB
30397	MORYTANIA_ECHO_ORB
30398	TIRANNWN_ECHO_ORB
30399	WILDERNESS_ECHO_ORB
30400	KOUREND_ECHO_ORB
30401	VARLAMORE_ECHO_ORB
30402	RAIDS_MEGARARE_VOUCHER
30404	RAGING_ECHOES_HAT_T1
30406	RAGING_ECHOES_TOP_T1
30408	RAGING_ECHOES_ROBESKIRT_T1
30410	RAGING_ECHOES_BOOTS_T1
30412	RAGING_ECHOES_HAT_T2
30414	RAGING_ECHOES_TOP_T2
30416	RAGING_ECHOES_ROBESKIRT_T2
30418	RAGING_ECHOES_BOOTS_T2
30420	RAGING_ECHOES_HAT_T3
30422	RAGING_ECHOES_TOP_T3
30424	RAGING_ECHOES_ROBESKIRT_T3
30426	RAGING_ECHOES_BOOTS_T3
30428	RAGING_ECHOES_CANE
30430	RAGING_ECHOES_BANNER
30432	ECHO_VENATOR_BOW_ORNAMENT_KIT
30434	ECHO_VENATOR_BOW
30436	ECHO_VENATOR_BOW_UNCHARGED
30437	ECHO_VIRTUS_MASK
30439	ECHO_VIRTUS_ROBE_TOP
30441	ECHO_VIRTUS_ROBE_BOTTOM
30443	ECHO_VIRTUS_ORNAMENT_KIT
30445	ECHO_AHRIMS_HOOD
30447	ECHO_AHRIMS_ROBETOP
30449	ECHO_AHRIMS_ROBESKIRT
30451	ECHO_AHRIMS_ORNAMENT_KIT
30453	ECHO_HOME_TELEPORT_SCROLL
30455	RAGING_ECHOES_DEATH_SCROLL
30457	RAGING_ECHOES_ASTRAL_CONTACT_SCROLL
30459	RAGING_ECHOES_NEXUS_SCROLL
30461	RAGING_ECHOES_PORTAL_SCROLL
30465	RAGING_ECHOES_DRAGON_TROPHY
30467	RAGING_ECHOES_RUNE_TROPHY
30469	RAGING_ECHOES_ADAMANT_TROPHY
30471	RAGING_ECHOES_MITHRIL_TROPHY
30473	RAGING_ECHOES_STEEL_TROPHY
30475	RAGING_ECHOES_IRON_TROPHY
30477	RAGING_ECHOES_BRONZE_TROPHY
30479	PRESENT_BOX_HAT
30481	PRESENT_BOX_HAT_30481
30483	PRESENT_BOX_HAT_30483
30485	PRESENT_BOX_HAT_30485
30487	DOG_DISGUISE
30489	FESTIVE_SCARF
30491	DOG_BOOTS
30495	SPIRIT_TREE_30495
30496	SPIRIT_TREE_30496
30497	RAGING_ECHOES_PORTAL_NEXUS
30498	RAGING_ECHOES_PORTAL
30499	SCRYING_POOL_30499
30500	RAGING_ECHOES_SPIRIT_TREE__FAIRY_RING
30501	RAGING_ECHOES_RUG
30502	RAGING_ECHOES_CURTAINS
30519	ECHO_AHRIMS_HOOD_100
30521	ECHO_AHRIMS_ROBETOP_100
30523	ECHO_AHRIMS_ROBESKIRT_100
30525	ECHO_AHRIMS_HOOD_75
30527	ECHO_AHRIMS_ROBETOP_75
30529	ECHO_AHRIMS_ROBESKIRT_75
30531	ECHO_AHRIMS_HOOD_50
30533	ECHO_AHRIMS_ROBETOP_50
30535	ECHO_AHRIMS_ROBESKIRT_50
30537	ECHO_AHRIMS_HOOD_25
30539	ECHO_AHRIMS_ROBETOP_25
30541	ECHO_AHRIMS_ROBESKIRT_25
30543	ECHO_AHRIMS_HOOD_0
30545	ECHO_AHRIMS_ROBETOP_0
30547	ECHO_AHRIMS_ROBESKIRT_0
30554	RAGING_ECHOES_RUG_30554
30557	RAGING_ECHOES_CURTAINS_30557
30560	RAGING_ECHOES_SCRYING_POOL_SCROLL
30563	RAGING_ECHOES_SPIRIT_TREE_SCROLL
30567	RAGING_ECHOES_SPIRIT_TREE
30568	ECHO_AHRIMS_STAFF
